Numero,Ano,Data,Situacao,Autores,Ementa,Titulo
123,2025,03/04/2025,Encaminhado,"Anderson Marcos Viana (Autor), Adriano de Marcos Lopes (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de cobrir a área de acesso à cozinha da Prefeitura, proporcionando um espaço adequado para que os funcionários possam tomar café da manhã com mais conforto, especialmente em dias chuvosos. A cobertura poderia...",Indicação nº 123/2025
122,2025,03/04/2025,Encaminhado,"Anderson Marcos Viana (Autor), Adriano de Marcos Lopes (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar a manutenção dos aparelhos de ginástica ao ar livre na praça do Bairro Jardim Primavera, instalar um bebedouro de água semelhante ao do Jardim Paulista e dar continuidade ao plantio de grama,...",Indicação nº 122/2025
121,2025,03/04/2025,Encaminhado,"Teresinha de Lourdes Freitas Regodanso (Autor), Adriano de Marcos Lopes (Autor), Anderson Marcos Viana (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de pintar as calçadas nos cantos das esquinas com as cores correspondentes aos setores do Projeto “Limpeza Beleza”. Essa medida auxiliaria os munícipes na identificação dos períodos de limpeza e descarte de...",Indicação nº 121/2025
120,2025,03/04/2025,Encaminhado,"Teresinha de Lourdes Freitas Regodanso (Autor), Adriano de Marcos Lopes (Autor), Anderson Marcos Viana (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de adquirir fogão, geladeira, freezer e jogos de mesa para o Centro Comunitário do Bairro Cristo Redentor, garantindo melhores condições para as atividades realizadas no local.",Indicação nº 120/2025
119,2025,02/04/2025,Encaminhado,"Adriano de Marcos Lopes (Autor), Anderson Marcos Viana (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de padronizar a preferência de trânsito nas Avenidas Sete de Setembro e Junqueira, garantindo que sejam vias preferenciais em toda a sua extensão. Atualmente, essas avenidas possuem trechos onde a preferência se...",Indicação nº 119/2025
118,2025,02/04/2025,Encaminhado,"Adriano de Marcos Lopes (Autor), Anderson Marcos Viana (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de solicitar formalmente às operadoras de telefonia a instalação de antenas no Bairro Colina Verde e nas regiões próximas. Os moradores enfrentam dificuldades com a falta de sinal, o que prejudica a comunicação...",Indicação nº 118/2025
117,2025,02/04/2025,Encaminhado,"Bruno Herreira (Autor), Samir Edson Tino (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de oferecer cursos de Língua Brasileira de Sinais (LIBRAS) para todos os funcionários da Prefeitura. A capacitação contribuirá para um atendimento mais inclusivo, garantindo melhor comunicação e acolhimento às...",Indicação nº 117/2025
116,2025,01/04/2025,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de promover a revitalização da praça localizada próxima ao viaduto da Rodoviária Municipal (Praça do Santo expedito), proporcionando um espaço mais agradável, seguro e acessível para a população.",Indicação nº 116/2025
115,2025,01/04/2025,Encaminhado,"Reinaldo Codognato (Autor), Bruno Herreira (Autor), Edvaldo Aparecido Carvalho (Autor), Elizeu Adriano (Autor), Renato Vieira de Brito (Autor), Samir Edson Tino (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de construir um memorial em homenagem às vítimas fatais da COVID-19 na entrada do trevo principal do município, localizado na Avenida Geraldo Fudo, ou na Praça Álvaro de Oliveira Junqueira. A pandemia trouxe...",Indicação nº 115/2025
114,2025,27/03/2025,Encaminhado,"Teresinha de Lourdes Freitas Regodanso (Autor), Anderson Marcos Viana (Autor), Adriano de Marcos Lopes (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de retorno dos desfiles que antigamente eram realizados na Rua Rui Barbosa em comemoração ao aniversário da cidade, incluindo a participação de bandas e fanfarras da cidade e também de outros municípios que eram...",Indicação nº 114/2025
