Numero,Ano,Data,Situacao,Autores,Ementa,Titulo
041,2021,22/02/2021,Encaminhado,Marisa Alves da Silva Costa (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que estude as possibilidades juntamente com a Diretoria de Transito no sentido de estar instalando um redutor de velocidade denominado como Lombo Faixa ou sonolizador dentro dos padrões da Resolução n. 39, do Contran, na Avenida Eduwirges Anua Aparecida Trevisan sentido Lar...",Indicação nº 041/2021
040,2021,22/02/2021,Encaminhado,"Reinaldo Codognato (Autor), Valdir Aparecido de Oliveira (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito  Municipal, que estude junto ao setor competente da admirei stração as possibilidades de estar instalando no Bairro Duas Barras, em local da municipalidade uma academia ao ar livre e com bebedouro de água potável gelada. Nosso pedido se justifica por ser um bairro que é muito...",Indicação nº 040/2021
039,2021,22/02/2021,Encaminhado,Valdir Aparecido de Oliveira (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que estude as possibilidades juntamente com a Diretoria de Transito no sentido de estar instalando placas, sinalização de solo ou um redutor de velocidade denominado como ""sonolizador"" dentro dos padrões da Resolução n. 39, do Contran, na Rua Alameda Portugal, no Bairro Delta...",Indicação nº 039/2021
038,2021,22/02/2021,Encaminhado,Valdir Aparecido de Oliveira (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que juntamente com a Coordenadoria de Transito estudem as possibilidades de estar implantando, diretamente, uma linha de transporte público coletivo para atender os moradores dos diversos bairros e conjunto habitacionais de nossa cidade, tendo em vista, que com a expansão da...",Indicação nº 038/2021
037,2021,22/02/2021,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que estude junto ao setor competente da administração as possibilidade de estar estendendo a iluminação pública em trecho da Avenida Eduwirges Anna Aparecida Trevisan, recentemente pavimentado pela admirei stração municipal interligando o Residencial Carmesin ao Conjunto...",Indicação nº 037/2021
036,2021,22/02/2021,Encaminhado,Paulo Sérgio Cordeiro (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que juntamente com o setor competente da municipalidade, estudem com muito carinho as possibilidades de estar real ando reparos na iluminação do canteiro central da Rua Tiradentes, devido a existência de vários pontos escuros no referido canteiro, a em de garantir mais segurança...",Indicação nº 036/2021
035,2021,22/02/2021,Encaminhado,Paulo Sérgio Cordeiro (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que estude junto ao setor competente da administração, as possibilidades de estar arrancando algumas arvores existentes nas imediações da ACAJUNQ. Justificativa: As referidas arvores estão com os galhos muito altos e cheios, e aparentemente algumas condenadas por serem antigas,...",Indicação nº 035/2021
034,2021,22/02/2021,Encaminhado,Paulo Sérgio Cordeiro (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que estude junto ao setor de transito da administração, as possibilidades de estarem construindo um redutor de velocidade denominado como ""lombada ou lombo faixa"", na Rua General Osório, em frente a Igreja Evangélica Batista. A reivindicação se justifica em virtude do alto fluxo...",Indicação nº 034/2021
033,2021,22/02/2021,Encaminhado,"Reinaldo Codognato (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito  Municipal, que juntamente com o setor competente da administração estudem as possibilidades de estar realizando melhorias e reforma no Clube da Viola existente nas dependências da Aceruva, sendo elas: Colocação de alambrado em volta reformas nos sanitários, colocação de comera de...",Indicação nº 033/2021
032,2021,22/02/2021,Encaminhado,Teresinha de Lourdes Freitas Regodanso (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que estude junto ao setor de transito da administração, as possibilidades de estar melhorando a sinal zação que indica mão única na rua das Acacias no Bairro Jardim Primavera. A reivindicação se justifica em virtude da falta de sinalização indicando que a referida ma é mão única...",Indicação nº 032/2021
031,2021,22/02/2021,Encaminhado,Teresinha de Lourdes Freitas Regodanso (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que estude junto ao setor de transito da admirei stração as possibilidades de estar procedendo melhorias na sinal zação do solo, colocação de placa de PARE e pintura de PARE) em todas as ruas e avenidas da cidade, assim como determinação de velocidade. Justiﬁco: que existem...",Indicação nº 031/2021
030,2021,22/02/2021,Encaminhado,Teresinha de Lourdes Freitas Regodanso (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que juntamente com o setor competente da municipalidade, estudem com muito carinho as possibilidades de estarem realizando melhorias no Parque Ecológica; Nosso pedido se justiﬁca devido a existência de várias arvores que precisam ser podadas assim como o gramado, alem da...",Indicação nº 030/2021
029,2021,22/02/2021,Encaminhado,Teresinha de Lourdes Freitas Regodanso (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que juntamente com as Diretorias competentes da Prefeitura, estudem com muito carinho as possibilidades de estarem promovendo um trabalho de revitalização do Bosque Municipal, incluindo reformas e ampliações no salão de festa, construção de um parque infantil, melhorias na...",Indicação nº 029/2021
028,2021,22/02/2021,Encaminhado,Teresinha de Lourdes Freitas Regodanso (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que estude junto ao setor competente da =¡ ar as ""` H. as possibilidades de estar construindo, alugando ou adquirindo äPara instalação da CRECHE MUNICIPAL DO IDOSO, visando atender principalmente às famílias carentes de nosso municipio que não têm onde deixar o idoso durante o...",Indicação nº 028/2021
027,2021,15/02/2021,Encaminhado,Valdir Aparecido de Oliveira (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que estude junto ao setor competente da admirei stração, as possibilidades de estar desenvolvendo um projeto visando a reconstrução da ponte existente no Bairro Taquaruçu que dá acesso a vicinal Henrique Coutinho e Estrada conhecida como 26, que foi daniﬁcada pelas chuvas e...",Indicação nº 027/2021
026,2021,15/02/2021,Encaminhado,Valdir Aparecido de Oliveira (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que estude junto ao setor competente da administração as possibilidades de estar cedendo um veiculo de propriedade da municipalidade que não vem sendo utilizado para Associação Agrícola visando o desenvolvimento das atividades do Programa de Apoio aos Produtores Rurais....",Indicação nº 026/2021
025,2021,15/02/2021,Encaminhado,Elio Furini Neto (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que juntamente com o setor competente da administração estudem as possibilidades de estar reformando a Escola Municipal Neide Macedo Brandão Fernandes. A indicação se faz necessária ante o lapso temporal da última reforma realizada na referida escola, assim é necessária a...",Indicação nº 025/2021
024,2021,15/02/2021,Encaminhado,Elio Furini Neto (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que juntamente com o setor competente da administração estudem as possibilidades de ampliação do Centro Educacional infantil do Cristo Redentor, assim como a reforma do teta. A indicação se justiﬁca ante a demanda de crianças no setor ao pertencente ao CEI, assim como a reforma...",Indicação nº 024/2021
023,2021,15/02/2021,Encaminhado,Elio Furini Neto (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que juntamente com o setor competente da administração estudem as possibilidades de estar realizando reforma da quadra de espores do Jardim dos Pássaros. A indicação se faz necessária ante a precariedade que se encontra o piso da quadra e o alambrado para melhor utilização pela...",Indicação nº 023/2021
022,2021,15/02/2021,Encaminhado,Elio Furini Neto (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que juntamente com o setor competente da administração estudem as possibilidades de estar realizando reforma do campo de futebol do Bairro Cristo Redentor, com a troca do gramado. Tal solicitação se faz necessária devido o péssimo estado em que se encontra o gramado,...",Indicação nº 022/2021
021,2021,15/02/2021,Encaminhado,Elio Furini Neto (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que juntamente com o setor competente da administração estudem as possibilidades de estar reformando o campo de futebol do Jardim Esperança, com a troca do gramado, assim como a colocação de alambrado e construção de banheiro/vestiário masculino e feminino para uso da população....",Indicação nº 021/2021
020,2021,15/02/2021,Encaminhado,Elio Furini Neto (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que juntamente com o setor competente da administração estudem as possibilidades da instalando redutor de velocidade em locais estratégicos, na Vicinal Henrique Coutinho, que liga até à Usina Glencane Rio Vermelho. A reivindicação se justiﬁca em virtude do considerado fluxo de...",Indicação nº 020/2021
019,2021,15/02/2021,Encaminhado,Elio Furini Neto (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que juntamente com o setor competente da administração estudem as possibilidades da criação de vaga de estacionamento para Idoso e pessoas com deficiência em frente à Casa do Advogado da Subseção de Junqueirópolis/SP. Tal solicitação se justifica devido a falta deste espaço para...",Indicação nº 019/2021
018,2021,15/02/2021,Encaminhado,Elio Furini Neto (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que juntamente com o setor competente da administração estudem as possibilidades de estar realizando modificações das vagas de estacionamento existentes na Avenida Paulista, entre as Ruas Victor Junqueira e Recife, mais especiﬁcadamente, nos quarteirões da Praça do Fórum e da...",Indicação nº 018/2021
017,2021,15/02/2021,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que estude junto ao setor competente da administração, as possibilidades de estar substituindo as lâmpadas existentes nos postes de um pequeno trecho da Rua Cesar Montroni, nas proximidades da Camda por lâmpadas de Led. Tal solicitação se faz necessária devido a escuridão no...",Indicação nº 017/2021
016,2021,15/02/2021,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que estude junto ao setor competente da admirei stração, as possibilidades de estar cedendo um espaço no recinto da Aceruva em primeiro momento, para que os donos de caminhões canavieiros que não tem um local apropriado para deixarem os caminhões e acabam estacionando em...",Indicação nº 016/2021
015,2021,15/02/2021,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que estude junto ao setor competente da administração, as possibilidades de estar disponibilizando ónibus para realizar o transporte de estudantes universitários que estudam no período notumo nas cidades de Dracena e Adamantina. A referida solicitação se faz necessária devido...",Indicação nº 015/2021
014,2021,15/02/2021,Encaminhado,Marisa Alves da Silva Costa (Autor),"Indico ao Excelentíssimo Senhor Prefeito  Municipal, que juntamente com o setor competente da administração estudem as possibilidades de estar realizando melhorias na praça do Baião Jardim Primavera sendo elas: colocação de mesas, bancos, melhoria na iluminação pública, lixeiras para lixo orgânico e reciclável, instalação de...",Indicação nº 014/2021
013,2021,15/02/2021,Encaminhado,Teresinha de Lourdes Freitas Regodanso (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor de transito da administração, as possibilidades  de estar realizando um serviço de poda nas árvores existentes nas ruas e avenidas da cidade. Justificativa: Muitos moradores de nossa cidade estão reclamando que várias arvores estão com os galhos baixos e...",Indicação nº 013/2021
012,2021,15/02/2021,Encaminhado,Teresinha de Lourdes Freitas Regodanso (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor de transito da administração, as possibilidades de estar construindo um redutor de velocidade denominado como  ""lombada ou lombo faixa"", na Rua Constantino Marcolino de Souza, altura do numero 211. A reivindicação se justifica em virtude do considerado fluxo...",Indicação nº 012/2021
